,latitude,longitude
69397,40.1983333,-83.0102778
69398,40.7536111,-86.0688889
69399,26.5216667,-82.1894444
69400,44.98,-93.2636111
69401,37.2152778,-93.2980556
69402,43.6136111,-116.2025000
69403,42.8863889,-78.8786111
69404,41.85,-87.6500000
69405,40.681388899999995,-73.4002778
69406,44.8041667,-93.1666667
69407,38.324512,-85.873578
69408,41.1305556,-85.1288889
69409,32.8233333,-97.1702778
69410,40.4675,-83.875278
69411,47.9447222,-122.3033333
69412,41.485833299999996,-73.0511111
69413,41.1238889,-100.7650000
69414,37.2202778,-77.2883333
69415,42.726111100000004,-87.7827778
69416,37.7477778,-84.2947222
69417,37.9747222,-122.5605556
69418,44.798055600000005,-93.5266667
69419,44.798055600000005,-93.5266667
69420,40.3272222,-76.0113889
69421,40.826111100000006,-73.5025000
69422,40.039444399999994,-84.2033333
69423,40.2455556,-74.8463889
69424,47.3075,-122.2272222
69425,37.0511111,-122.0136111
69426,30.157777799999998,-95.4891667
69427,47.3075,-122.2272222
69428,30.332184,-81.655651
69429,45.0680556,-122.7988889
69430,35.0886111,-92.4419444
69431,44.699827,-80.002503
69432,28.7027778,-81.3386111
69433,41.5833333,-87.5000000
69434,47.6063889,-122.3308333
69435,45.802758000000004,-66.620402
69436,35.3858333,-98.9877778
69437,36.1083333,-91.0972222
69438,42.8863889,-78.8786111
69439,42.3222222,-83.1763889
69440,42.3222222,-83.1763889
69442,38.408888899999994,-121.3705556
69443,40.929444399999994,-100.1602778
69444,28.1875,-82.7397222
69445,40.680555600000005,-73.4747222
69446,44.98,-93.2636111
69447,40.94694439999999,-73.0300000
69449,43.5172222,-70.3780556
69450,47.1855556,-122.2916667
69451,47.48305560000001,-122.2158333
69452,27.8658333,-82.3266667
69453,47.91305560000001,-122.0969444
69454,35.5227778,-97.3769444
69455,42.158333299999995,-83.5580556
69456,40.8,-96.6666667
69457,37.320721999999996,-119.565078
69458,45.7761111,-111.1761111
69459,39.7391667,-104.9841667
69460,40.7258333,-73.5147222
69461,36.5816667,-86.5163889
69462,47.08,-122.0502778
69463,41.1016667,-80.7647222
69464,39.863702,-105.122972
69465,41.85,-87.6500000
69466,47.9791667,-122.2008333
69467,47.9791667,-122.2008333
69468,41.1411111,-73.2641667
69469,47.105277799999996,-104.7119444
69470,38.910841,-94.382172
69471,47.8211111,-122.3138889
69472,25.7738889,-80.1938889
69473,43.540833299999996,-116.5625000
69474,47.1041667,-122.4333333
69475,48.41111110000001,-114.3366667
69476,43.3033333,-91.7855556
69477,47.6816667,-122.2075000
69478,40.6641667,-73.7088889
69479,26.933888899999996,-80.0944444
69480,48.7597222,-122.4869444
69481,43.6136111,-116.2025000
69482,47.5675,-122.6313889
69483,47.5675,-122.6313889
69484,42.591666700000005,-88.4333333
69485,26.975833299999998,-82.0908333
69486,38.907231,-77.036464
69487,40.5866667,-122.3905556
69488,39.8083333,-104.9333333
69489,40.7141667,-74.0063889
69490,43.6425,-118.6275000
69491,39.9522222,-75.1641667
69492,43.826111100000006,-96.7058333
69493,47.2530556,-122.4430556
69494,35.385923999999996,-94.398547
69495,33.898889000000004,-117.276389
69496,61.1308333,-146.3483333
69497,34.835777,-114.58498
69498,44.7538889,-108.7566667
69499,37.8,-97.3180556
69500,44.7538889,-108.7566667
69501,49.783333,-92.833333
69502,37.9577778,-121.2897222
69503,32.2986111,-90.1847222
69504,44.152565,-71.679528
69505,40.6083333,-75.4905556
69507,21.9711111,-159.7150000
69508,27.947222200000002,-82.4586111
69509,39.0397222,-90.1405556
69510,41.279444399999996,-72.5988889
69511,41.29,-73.9208333
69512,37.865101,-119.538329
69513,52.416667,-1.55
69514,40.7683333,-73.7775000
69515,43.2127778,-75.4561111
69516,40.3977778,-105.0744444
69517,33.953348999999996,-117.396156
69518,41.8852778,-86.5894444
69519,47.91305560000001,-122.0969444
69520,44.7341667,-122.1486111
69521,39.12,-90.3283333
69522,39.951666700000004,-79.2716667
69523,41.154444399999996,-96.0419444
69524,38.410415,-96.169012
69525,37.9722222,-81.1488889
69526,51.514125,-.093689
69527,42.101388899999996,-72.5902778
69528,39.9258333,-75.1200000
69529,40.4777778,-77.1308333
69530,40.6277778,-96.9611111
69532,43.9827778,-124.0986111
69533,-39.035173,177.418031
69534,43.620447,-70.734287
69535,38.6366667,-90.0255556
69536,47.848619,-92.338842
69537,42.371688,-88.090081
69538,47.882046,-90.887489
69539,26.925,-82.3522222
69540,41.6916667,-94.3627778
69541,43.6613889,-70.2558333
69542,47.8525,-92.6894444
69543,40.155,-75.8902778
69544,36.5133333,-75.9194444
69545,40.7933333,-77.8602778
69546,36.8527778,-75.9783333
69547,38.978333299999996,-76.4925000
69548,38.948959,-83.405746
69549,41.85,-87.6500000
69550,39.02001,1.482148
69551,46.9752778,-123.8641667
69552,52.664913,-1.034894
69553,47.6063889,-122.3308333
69554,38.974835,-74.833502
69555,40.667777799999996,-75.6075000
69556,32.7152778,-117.1563889
69557,35.1894444,-114.0522222
69558,44.5647222,-123.2608333
69559,29.763055600000005,-95.3630556
69560,42.0666667,-85.1361111
69561,41.110833299999996,-112.0252778
69562,41.9438889,-85.6325000
69563,-33.932103999999995,18.860152
69564,32.7947222,-116.9616667
69565,37.3394444,-121.8938889
69566,55.712621999999996,21.135219
69567,33.7877778,-117.8522222
69568,43.683333000000005,-79.766667
69569,36.175,-115.1363889
69570,43.6613889,-70.2558333
69571,42.375,-71.1061111
69572,40.0680556,-82.5197222
69574,47.6063889,-122.3308333
69575,43.166667,-79.233333
69576,36.9752778,-121.9522222
69577,33.4472222,-84.1469444
69578,45.52,-123.1094444
69579,39.0997222,-94.5783333
69580,46.800569,-122.017018
69581,29.532418,-98.280236
69582,42.4405556,-76.4969444
69583,60.566667,-140.403889
69584,38.310497,-121.901795
69585,41.3252778,-72.1936111
69586,35.4675,-97.5161111
69587,24.2075,55.744722
69588,36.0458333,-108.9655556
69589,34.09,-117.8894444
69590,37.9966667,-88.9200000
69591,38.111526,-88.970108
69592,34.8027778,-86.9716667
69593,41.8083333,-71.3375000
69594,44.533888899999994,-70.4563889
69595,39.6605556,-95.5261111
69596,42.01888889999999,-87.8027778
69597,41.603055600000005,-93.7238889
69598,43.866667,-79.033333
69599,39.47361110000001,-118.7763889
69600,34.8697222,-111.7602778
69601,35.3733333,-119.0177778
69602,29.423888899999998,-98.4933333
69603,51.985103,5.89873
69604,40.6358333,-78.2961111
69605,36.7477778,-119.7713889
69606,30.176388899999996,-85.8055556
69607,37.7780556,-81.1883333
69608,35.1980556,-111.6505556
69609,39.535,-119.7516667
69610,30.079722200000003,-95.4169444
69611,34.09,-117.8894444
69612,43.166667,-79.233333
69613,37.5019444,-79.1280556
69614,39.099166700000005,-76.8486111
69615,35.901025,-94.37707
69616,30.925,-88.5900000
69617,-27.471009999999996,153.024292
69618,45.7761111,-111.1761111
69619,29.831111100000005,-92.3000000
69620,39.3508333,-101.7097222
69621,27.4952778,-81.4411111
69622,28.835,-95.6644444
69623,28.835,-95.6644444
69624,38.4405556,-122.7133333
69625,48.7597222,-122.4869444
69626,44.7630556,-85.6205556
69627,46.827647999999996,18.293447
69628,43.555555600000005,-73.4041667
69629,41.033333299999995,-74.6388889
69630,44.0716667,-88.2988889
69631,48.4,-89.233333
69632,38.0280556,-121.8836111
69633,42.2708333,-83.7263889
69634,40.9644444,-76.8847222
69635,32.2216667,-110.9258333
69636,34.7997222,-87.6772222
69637,32.2216667,-110.9258333
69638,33.827395,-78.642792
69639,38.561111100000005,-94.1911111
69640,40.5725,-111.859722
69641,41.9833333,-71.3333333
69642,41.85,-87.6500000
69643,40.1302778,-111.5777778
69644,52.355518,-1.17432
69645,41.2052778,-96.0422222
69646,49.3,-124.316667
69647,39.6136111,-86.1066667
69648,27.498611100000005,-82.5750000
69649,35.167777799999996,-114.5722222
69650,34.0522222,-118.2427778
69651,40.7141667,-74.0063889
69652,33.6305556,-112.3325000
69653,36.868888899999995,-94.3677778
69654,43.958333,-78.959722
69655,51.514125,-.093689
69656,38.0672222,-117.2291667
69657,42.7919444,-83.6277778
69658,42.7325,-84.5555556
69660,41.5430556,-82.7491667
69661,37.7058333,-122.4608333
69662,43.5072222,-86.3475000
69663,42.3086111,-83.4822222
69664,42.70444439999999,-73.9119444
69665,42.9261111,-89.3844444
69666,35.47,-95.5227778
69667,42.658333299999995,-83.1500000
69668,41.5119444,-87.9655556
69669,33.9963889,-96.2297222
69670,37.925,-75.6647222
69671,38.478333299999996,-82.6380556
69672,43.59444439999999,-83.8888889
69673,41.345555600000004,-88.8425000
69674,39.6363889,-74.8027778
69675,33.9608333,-83.3780556
69676,43.338055600000004,-89.0152778
69677,41.2402778,-75.9450000
69678,31.098055600000006,-97.3425000
69679,42.0111111,-87.8405556
69680,41.2402778,-75.9450000
69681,42.999444399999994,-83.6163889
69682,34.4438889,-116.9669444
69683,39.163888899999996,-119.7663889
69684,35.9202778,-95.7991667
69685,43.0125,-83.6875000
69686,34.033344,-118.037011
69687,47.381111100000005,-122.2336111
69688,40.5866667,-122.3905556
69689,41.7075,-86.8950000
69690,45.8641667,-122.8052778
69691,30.505,-97.8200000
69692,34.944168,69.273331
69693,38.9536111,-94.7333333
69694,48.7597222,-122.4869444
69695,39.6375,-106.0613889
69696,32.5041667,-94.5738889
69697,52.583332999999996,-.25
69698,42.089722200000004,-76.8080556
69699,45.0025,-101.2330556
69700,50.716667,-1.883333
69701,25.7738889,-80.1938889
69702,36.458611100000006,-83.8719444
69703,47.9791667,-122.2008333
69704,45.048333299999996,-122.9572222
69705,36.5297222,-87.3594444
69706,40.376177,-104.721973
69707,28.2916667,-81.4077778
69708,28.2916667,-81.4077778
69709,35.6225,-117.6700000
69710,38.539556,-75.055181
69711,40.406388899999996,-75.5022222
69712,37.6841667,-77.8855556
69713,39.0347222,-87.1658333
69714,42.1816667,-88.3302778
69715,42.7005556,-74.9247222
69716,32.7252778,-97.3205556
69717,36.0725,-79.7922222
69718,45.523611100000004,-122.6750000
69719,40.6547222,-73.6722222
69720,43.597777799999996,-84.7675000
69721,41.661944399999996,-86.1586111
69722,36.7477778,-119.7713889
69723,40.173888899999994,-80.2463889
69724,30.266944399999996,-97.7427778
69725,40.735555600000005,-74.1727778
69726,33.7222222,-116.3736111
69727,38.584329,-108.073096
69728,47.2530556,-122.4430556
69729,33.783888899999994,-116.9577778
69730,42.4091667,-82.8919444
69731,47.6063889,-122.3308333
69732,37.2152778,-93.2980556
69733,34.3991667,-118.9172222
69734,42.014444399999995,-86.5194444
69735,41.1702778,-76.8772222
69736,40.433284,-111.750763
69737,40.6905556,-76.2625000
69738,41.85,-87.6500000
69739,33.5508333,-79.0416667
69740,33.4483333,-112.0733333
69741,46.9416667,-68.1211111
69742,30.155,-95.2111111
69743,30.438055600000006,-84.2808333
69744,43.66305560000001,-116.6863889
69745,47.2530556,-122.4430556
69746,34.22555560000001,-77.9450000
69747,37.817240000000005,-96.862252
69748,-37.813938,144.963425
69749,33.9533333,-117.3952778
69750,37.6194444,-84.5780556
69751,38.398055600000006,-85.7550000
69752,35.022484999999996,-114.58927
69753,47.470555600000004,-122.3455556
69754,41.429444399999994,-88.2286111
69755,41.85,-87.6500000
69756,39.737777799999996,-76.7016667
69757,43.532410999999996,-76.166858
69758,37.828055600000006,-92.1775000
69759,47.470555600000004,-122.3455556
69760,45.1872222,-87.1208333
69761,39.97117,-74.339282
69762,47.8108333,-122.3761111
69763,39.2902778,-84.5041667
69764,42.033436,-70.095302
69765,41.6819444,-85.9766667
69766,26.6402778,-81.8725000
69767,40.04555560000001,-86.0086111
69768,48.118333299999996,-123.4294444
69769,47.5730556,-117.6811111
69770,33.6305556,-112.3325000
69771,41.3144444,-81.8358333
69772,41.88,-88.0077778
69773,42.841666700000005,-70.8611111
69774,39.9536111,-74.1983333
69775,39.1141667,-94.6272222
69776,39.011902,-98.484246
69777,43.08138889999999,-88.9116667
69778,44.2563889,-70.2566667
69779,33.5205556,-86.8025000
69780,37.758888899999995,-77.4802778
69781,41.8672222,-90.1594444
69782,30.8325,-83.2786111
69783,38.580461,-121.530234
69784,36.793403000000005,-94.725228
69785,40.063888899999995,-80.7211111
69786,41.52444439999999,-90.5155556
69787,44.166667,-77.383333
69788,47.841111100000006,-120.0152778
69789,28.1875,-82.7397222
69790,41.3325,-73.2077778
69791,27.895,-81.9736111
69792,42.9105556,-87.8605556
69793,41.60611110000001,-73.1186111
69794,40.29,-76.9341667
69795,32.2047222,-95.8552778
69796,38.800277799999996,-90.6263889
69797,47.658888899999994,-117.4250000
69798,43.1836111,-89.2136111
69799,33.8158333,-78.6802778
69800,34.2694444,-118.7805556
69801,40.707222200000004,-73.6763889
69802,45.9725,-95.2919444
69803,36.8527778,-75.9783333
69804,41.675277799999996,-85.7061111
69805,44.6388889,-70.0161111
69806,47.71805560000001,-116.9505556
69807,42.4775,-83.0277778
69808,41.05305560000001,-82.7263889
69809,40.738658,-85.171637
69810,42.348519,-83.457408
69811,35.0525,-118.1730556
69812,39.5522222,-84.2333333
69813,41.47555560000001,-81.8394444
69814,39.7683333,-86.1580556
69815,40.447596000000004,-118.259655
69816,42.7022222,-83.4027778
69817,29.623611100000005,-81.8905556
69818,31.913333299999998,-87.7358333
69819,32.635068,-111.40067
69820,33.6219444,-84.3691667
69821,40.8616667,-80.2866667
69822,39.39944439999999,-84.5613889
69825,42.7022222,-83.4027778
69826,34.796111100000005,-118.8516667
69827,47.679444399999994,-122.8969444
69828,33.4483333,-112.0733333
69829,48.8211111,-119.6322222
69830,41.6819444,-85.9766667
69831,44.080555600000004,-103.2305556
69832,41.7797222,-71.4377778
69833,46.82194439999999,-123.0950000
69834,47.2530556,-122.4430556
69835,46.6022222,-120.5047222
69836,43.159375,-79.246863
69837,41.699722200000004,-93.0477778
69838,41.2586111,-95.9375000
69839,35.7163889,-77.2650000
69840,46.2397222,-119.0994444
69841,44.2780556,-88.2719444
69842,44.958164000000004,-124.017891
69843,40.6883333,-75.2211111
69844,51.790278,-96.715278
69845,47.247821,12.117827
69846,42.271111100000006,-89.0938889
69847,45.099985,-87.630662
69848,39.868055600000005,-104.9713889
69849,39.868055600000005,-104.9713889
69850,34.063344,-117.650888
69851,38.951666700000004,-92.3338889
69852,34.898611100000004,-117.0219444
69853,51.266667,-114.016667
69854,40.7608333,-111.8902778
69855,40.695555600000006,-73.3261111
69856,45.1158333,-123.2061111
69857,39.4141667,-77.4108333
69858,40.6083333,-75.4905556
69859,38.955555600000004,-90.1866667
69860,38.5816667,-121.4933333
69861,39.9338889,-74.8913889
69862,51.602987,-2.580896
69863,40.7608333,-111.8902778
69864,52.133333,-106.666667
69865,30.846944399999995,-90.1530556
69866,53.55,-113.5
69867,43.0116667,-88.2313889
69868,43.0116667,-88.2313889
69869,29.763055600000005,-95.3630556
69870,38.9583333,-122.6252778
69871,38.805555600000005,-123.0161111
69872,46.616667,-67.616667
69873,38.2972222,-122.2844444
69874,39.161944399999996,-84.4569444
69875,40.1672222,-105.1013889
69876,40.1672222,-105.1013889
69877,41.735555600000005,-122.6333333
69878,39.28055560000001,-80.3447222
69879,40.4405556,-79.9961111
69880,44.95,-65.066667
69881,44.9430556,-123.0338889
69882,52.933333,-4.116667
69883,36.9486111,-84.0969444
69884,33.046111100000005,-96.9938889
69885,41.8097222,-89.9650000
69886,20.682617999999998,-88.568644
69887,41.4038889,-88.1116667
69888,44.9430556,-123.0338889
69889,42.375,-71.1061111
69890,28.951915000000003,-113.562434
69891,33.836081,-81.163724
69892,26.339444399999994,-81.7788889
69893,49.883333,-97.166667
69894,36.1538889,-95.9925000
69895,43.1547222,-77.6158333
69896,41.213673,-74.494364
69897,36.175,-115.1363889
69898,36.850566,28.255586
69899,47.7575,-122.2427778
69900,36.5138889,-119.5530556
69901,52.333333,.083333
69902,41.85,-87.6500000
69903,41.499444399999994,-81.6955556
69904,32.0853,34.781768
69905,40.7141667,-74.0063889
69906,36.0583333,-90.4972222
69907,38.08888889999999,-76.3622222
69908,43.914444399999994,-69.9658333
69909,43.9791667,-71.1208333
69910,36.8527778,-75.9783333
69911,36.6102778,-88.3147222
69912,45.416667,-75.7
69913,36.7477778,-119.7713889
69914,21.799395999999998,-72.295591
69915,47.941562,-91.215398
69916,37.0511111,-122.0136111
69917,36.8252778,-119.7019444
69918,42.9047222,-77.6116667
69919,32.9480556,-96.7294444
69920,40.304444399999994,-82.6963889
69921,37.644722200000004,-115.7427778
69922,50.396389,-4.138611
69923,34.2694444,-118.7805556
69924,33.5422222,-117.7822222
69925,32.608610999999996,-83.638056
69926,33.100491999999996,-116.301327
69927,34.0522222,-118.2427778
69928,40.2858333,-75.9847222
69929,41.600868,-87.606989
69930,36.9,-113.933333
69931,30.3677778,-97.9913889
69932,42.963333299999995,-85.6680556
69933,32.4486111,-99.7327778
69934,38.910841,-94.382172
69935,40.4141667,-79.0202778
69936,38.9822222,-94.6705556
69937,32.318231,-86.902298
69938,45.523611100000004,-122.6750000
69939,42.3958333,-71.1791667
69940,41.921110999999996,-71.435
69941,38.321675,-94.315422
69942,45.9975,-121.5269444
69943,49.25,-123.133333
69944,-14.599413,-28.673147
69945,45.3038889,-93.5669444
69946,45.583333,-62.633333
69947,39.6172222,-104.9502778
69948,33.173055600000005,-86.2516667
69949,38.7316667,-82.9977778
69950,40.1672222,-105.1013889
69951,41.85,-87.6500000
69952,25.7738889,-80.1938889
69953,29.423888899999998,-98.4933333
69954,52.240477,-0.902656
69955,38.7316667,-82.9977778
69956,34.161666700000005,-118.0519444
69957,33.4936111,-117.1475000
69958,38.2855556,-85.8241667
69959,44.944444399999995,-93.0930556
69960,39.2402778,-76.8397222
69961,33.815346000000005,-78.678106
69962,41.2541667,-76.9208333
69963,34.4263889,-117.3000000
69964,39.8433333,-86.3977778
69965,43.866667,-78.933333
69966,26.358333299999998,-80.0833333
69967,40.7141667,-74.0063889
69968,39.686111100000005,-74.9955556
69969,26.358333299999998,-80.0833333
69970,25.7738889,-80.1938889
69971,44.58888889999999,-90.4611111
69972,43.59444439999999,-83.8888889
69973,40.462167,-79.940995
69974,36.8527778,-75.9783333
69975,38.5347222,-105.9983333
69976,34.0522222,-118.2427778
69977,40.5866667,-122.3905556
69978,41.8975,-84.0372222
69979,38.9413889,-119.7486111
69980,38.9413889,-119.7486111
69981,47.6063889,-122.3308333
69982,40.7933333,-76.4727778
69984,34.207222200000004,-84.1402778
69985,42.2972222,-71.0750000
69986,47.6063889,-122.3308333
69987,41.83,-69.9744444
69988,43.2802778,-71.6005556
69989,47.6063889,-122.3308333
69990,47.658888899999994,-117.4250000
69991,45.523611100000004,-122.6750000
69992,30.593497999999997,31.498372
69993,45.903826,-74.245745
69994,38.0527778,-81.1041667
69995,30.3672222,-89.0927778
69996,42.999444399999994,-83.6163889
69997,38.9822222,-94.6705556
69998,41.3144444,-81.8358333
69999,41.5627778,-83.6538889
70000,42.7675,-78.7441667
70001,41.6716667,-72.9497222
70002,47.6777778,-116.7794444
70003,39.0252778,-84.4175000
70004,36.1197222,-80.0738889
70005,32.5091667,-92.1191667
70006,41.320555600000006,-73.0894444
70007,35.345833299999995,-79.4172222
70008,33.6125,-117.7119444
70009,40.539444399999994,-76.9611111
70010,34.1425,-118.2541667
70011,32.843888899999996,-97.1427778
70012,41.6716667,-72.9497222
70013,38.6302778,-82.6675000
70014,40.4405556,-79.9961111
70015,38.5816667,-121.4933333
70016,35.506666700000004,-97.7622222
70017,37.8016667,-80.4458333
70018,40.6083333,-75.4905556
70019,47.6777778,-116.7794444
70020,39.403985999999996,-84.406761
70021,34.7863889,-76.8594444
70022,41.0533333,-73.5391667
70023,38.875555600000006,-84.6102778
70024,42.96388889999999,-78.7380556
70025,44.233333,-76.483333
70026,56.949649,24.105186
70027,46.24,-63.21
70028,38.4094444,-82.2947222
70029,34.9133333,-90.3072222
70030,42.923333299999996,-97.2786111
70031,41.60055560000001,-93.6088889
70032,47.1855556,-122.2916667
70033,48.0519444,-122.1758333
70034,40.9866667,-75.1950000
70035,32.2216667,-110.9258333
70036,30.266944399999996,-97.7427778
70037,33.0580556,-112.0469444
70038,33.158055600000004,-117.3497222
70039,39.7155556,-82.9530556
70040,39.938888899999995,-74.1933333
70041,39.961111100000004,-82.9988889
70042,30.4866667,-90.9561111
70043,39.8813889,-83.0930556
70044,41.3275,-89.1288889
70045,33.4052778,-86.8113889
70046,39.961111100000004,-82.9988889
70047,39.961111100000004,-82.9988889
70048,39.961111100000004,-82.9988889
70049,39.9338889,-74.8913889
70050,40.4147222,-74.3658333
70051,45.523611100000004,-122.6750000
70052,27.770555600000005,-82.6794444
70053,36.0683333,-90.9558333
70054,39.961111100000004,-82.9988889
70055,39.8783333,-82.8838889
70056,42.101388899999996,-72.5902778
70057,36.9902778,-86.4436111
70058,39.961111100000004,-82.9988889
70059,37.453888899999995,-90.8433333
70060,38.2541667,-85.7594444
70061,43.666667,-79.416667
70062,39.8427778,-82.8047222
70063,39.961111100000004,-82.9988889
70064,39.8813889,-83.0930556
70065,39.8813889,-83.0930556
70066,39.961111100000004,-82.9988889
70067,39.9955556,-82.6744444
70068,47.5675,-122.6313889
70069,44.529166700000005,-94.7205556
70070,39.8813889,-83.0930556
70071,41.576944399999995,-73.4088889
70072,40.7141667,-74.0063889
70073,41.0241667,-80.6150000
70074,42.101388899999996,-72.5902778
70075,42.101388899999996,-72.5902778
70076,39.849444399999996,-75.3561111
70077,42.075,-72.0338889
70078,43.1875,-72.4894444
70079,40.1633333,-76.3952778
70080,38.98,-92.5638889
70081,43.444166700000004,-71.6477778
70082,40.4405556,-79.9961111
70083,40.7141667,-74.0063889
70084,43.591111100000006,-71.7372222
70085,42.90555560000001,-74.5722222
70086,39.94694439999999,-75.2925000
70087,37.0297222,-76.3455556
70088,48.1958333,-114.3119444
70089,42.7761111,-71.0777778
70090,33.875555600000006,-84.7622222
70091,37.964253,-91.831833
70092,41.273611100000004,-82.8416667
70093,41.0988889,-81.0230556
70094,40.1527778,-76.6030556
70095,39.953055600000006,-111.9000000
70096,42.1305556,-71.5416667
70097,37.084166700000004,-94.5130556
70098,36.3352778,-92.3850000
70099,48.118333299999996,-123.4294444
70100,44.7630556,-85.6205556
70101,41.9058333,-80.6905556
70102,33.3527778,-111.7883333
70103,39.4141667,-77.4108333
70104,28.114184,-81.617854
70105,39.7683333,-86.1580556
70106,46.2397222,-119.0994444
70107,40.3972222,-91.3847222
70108,33.3941667,-104.5225000
70109,39.6333333,-105.3166667
70110,32.735555600000005,-97.1077778
70111,37.906388899999996,-122.0638889
70112,34.000555600000006,-81.0350000
70113,52.355518,-1.17432
70115,33.76694439999999,-118.1883333
70116,36.138221,-94.13965
70117,34.8347222,-97.6022222
70118,44.074722200000004,-89.2877778
70119,42.3916667,-71.5666667
70120,41.885,-87.7844444
70121,29.763055600000005,-95.3630556
70122,33.470833299999995,-81.9750000
70123,40.3719444,-73.9994444
70124,36.7477778,-119.7713889
70125,46.35805560000001,-94.2005556
70126,25.7738889,-80.1938889
70127,38.9341667,-77.1777778
70128,33.9319444,-117.9452778
70129,45.523611100000004,-122.6750000
70130,31.845555600000004,-102.3672222
70131,31.845555600000004,-102.3672222
70132,31.845555600000004,-102.3672222
70133,41.2619444,-95.8608333
70134,42.3583333,-71.0602778
70136,39.2477778,-88.1633333
70137,38.2855556,-85.8241667
70138,34.991944399999994,-86.8469444
70139,51.066666999999995,-1.783333
70140,35.9152778,-94.9697222
70141,42.3916667,-71.5666667
70143,34.924031,-117.891208
70144,33.326666700000004,-83.3886111
70145,29.560555600000004,-104.3716667
70146,33.326666700000004,-83.3886111
70147,37.542448,-119.64454
70148,44.1858333,-88.4625000
70149,44.72724,26.10957
70150,38.8402778,-97.6111111
70151,33.214722200000004,-97.1327778
70152,33.617773,-114.588261
70153,29.420981,-98.530058
70154,45.483333,-75.65
70155,42.1305556,-71.0416667
70156,36.9902778,-86.4436111
70157,47.3483333,-122.1136111
70158,33.669444399999996,-117.8222222
70159,40.5583333,-85.6591667
70160,39.395,-86.5625000
70161,51.14869,-0.9872
70162,-37.813938,144.963425
70163,40.568611100000005,-75.0950000
70164,53.726668000000004,-127.647621
70165,35.845555600000004,-86.3902778
70166,41.7605556,-88.3200000
70167,39.2991667,-87.9925000
70168,38.421944399999994,-77.4086111
70169,36.470833299999995,-82.8519444
70170,32.3122222,-106.7777778
70171,32.943896,-106.41966
70172,43.063888899999995,-85.9347222
70173,34.048928000000004,-111.093731
70174,42.9925,-98.4247222
70175,40.7966667,-81.5216667
70176,39.7391667,-104.9841667
70177,37.6819444,-121.7669444
70178,34.0147222,-83.2938889
70179,40.963333299999995,-76.6130556
70180,53.416667000000004,-3
70181,42.9725,-70.8302778
70182,37.3394444,-121.8938889
70183,42.16861110000001,-88.2575000
70184,38.821388899999995,-121.1919444
70185,63.237028,21.394175
70186,40.771944399999995,-80.7683333
70187,41.52638889999999,-70.6736111
70188,47.6063889,-122.3308333
70189,35.226944399999994,-80.8433333
70190,27.947222200000002,-82.4586111
70191,47.829844,-91.548761
70192,40.8041667,-82.1958333
70193,41.60055560000001,-93.6088889
70194,40.648056,-86.152222
70195,42.1816667,-87.8002778
70196,45.816666999999995,-77.116667
70197,39.4141667,-77.4108333
70198,45.471965999999995,-73.799019
70199,41.499444399999994,-81.6955556
70200,37.9847,-0.680823
70201,44.2519444,-85.4011111
70202,37.3541667,-121.9541667
70203,38.707222200000004,-121.2800000
70204,34.0522222,-118.2427778
70205,32.7152778,-117.1563889
70206,38.678611100000005,-121.7722222
70207,34.0522222,-118.2427778
70208,37.368888899999995,-122.0352778
70209,37.368888899999995,-122.0352778
70210,36.3302778,-119.2911111
70211,36.163578,-115.505288
70212,40.178611100000005,-122.2347222
70213,34.09,-117.8894444
70214,34.09,-117.8894444
70215,35.1894444,-114.0522222
70216,36.175,-115.1363889
70217,34.0522222,-118.2427778
70218,34.048055600000005,-118.5255556
70219,38.5816667,-121.4933333
70220,38.4405556,-122.7133333
70221,32.6975,-113.9527778
70222,33.6402778,-116.1386111
70223,38.069210999999996,-117.230586
70224,33.953348999999996,-117.396156
70225,38.5816667,-121.4933333
70226,36.101944399999994,-87.1150000
70227,40.9730556,-117.7347222
70228,37.1041667,-113.5833333
70229,36.648889000000004,51.496111
70230,42.1591667,-79.5955556
70231,45.523055600000006,-122.9886111
70232,49.25,-123.133333
70233,51.379444,-2.365556
70234,42.3211111,-85.1797222
70235,36.7472222,-95.9805556
70237,33.4222222,-111.8219444
70238,38.205,-87.5741667
70239,43.4066667,-124.2230556
70240,28.0833333,-80.6083333
70241,28.0833333,-80.6083333
70242,62.086839000000005,6.86481
70243,29.763055600000005,-95.3630556
70244,46.8722222,-113.9930556
70245,47.68,-94.91
70246,42.271111100000006,-89.0938889
70247,44.0583333,-121.3141667
70248,44.0583333,-121.3141667
70249,43.065,-124.1377778
70250,32.588333299999995,-96.9558333
70251,45.0025,-101.2330556
70252,35.226944399999994,-80.8433333
70253,41.436111100000005,-81.3866667
70255,44.166667,-77.383333
70256,54.13333299999999,-.8
70257,34.519940000000005,-105.87009
70258,33.8311111,-87.2775000
70259,45.45,-73.566667
70260,51.02081,-0.21921
70261,41.1366667,-95.8905556
70262,43.316666999999995,-79.8
70263,39.7294444,-104.8313889
70264,31.508611100000003,-82.8500000
70265,32.420674,-104.228837
70266,39.6477778,-104.9872222
70267,39.8113889,-74.9833333
70268,35.14944439999999,-90.0488889
70269,39.6477778,-104.9872222
70270,41.499444399999994,-81.6955556
70271,41.499444399999994,-81.6955556
70272,32.5091667,-92.1191667
70273,32.7252778,-97.3205556
70274,34.889166700000004,-94.6005556
70275,32.783333299999995,-96.8000000
70276,33.2075,-92.6661111
70277,44.9430556,-123.0338889
70278,30.489166700000002,-99.7716667
70279,35.6527778,-97.4777778
